-1.60e-04,-0.496
-1.50e-04,-0.496
-1.40e-04,-0.496
-1.30e-04,-0.496
-1.20e-04,-0.492
-1.10e-04,-0.476
-1.00e-04,-0.472
-9.0e-05,-0.46
-8.0e-05,-0.452
-7.0e-05,-0.436
-6.0e-05,-0.416
-5.0e-05,-0.404
-4.0e-05,-0.38
-3.0e-05,-0.352
-2.0e-05,-0.34
-1.0e-05,-0.32
0.0e+00,-0.288
1e-05,-0.264
2.0e-05,-0.236
3.0e-05,-0.212
4.0e-05,-0.188
5.0e-05,-0.144
6.0e-05,-0.116
7.0e-05,-0.096
8.0e-05,-0.056
9.0e-05,-0.032
1.00e-04,-0.004
1.10e-04,0.032
1.20e-04,0.06
1.30e-04,0.096
1.40e-04,0.128
1.50e-04,0.152
1.60e-04,0.192
1.70e-04,0.212
1.80e-04,0.232
1.90e-04,0.26
2.00e-04,0.284
2.10e-04,0.316
2.20e-04,0.344
2.30e-04,0.36
2.40e-04,0.388
2.50e-04,0.408
2.60e-04,0.42
2.70e-04,0.436
2.80e-04,0.456
2.90e-04,0.464
3.00e-04,0.48
3.10e-04,0.484
3.20e-04,0.492
3.30e-04,0.492
3.40e-04,0.496
3.50e-04,0.496
3.60e-04,0.504
3.70e-04,0.492
3.80e-04,0.492
3.90e-04,0.488
4.00e-04,0.472
4.10e-04,0.46
4.20e-04,0.456
4.30e-04,0.436
4.40e-04,0.416
4.50e-04,0.408
4.60e-04,0.396
4.70e-04,0.364
4.80e-04,0.348
4.90e-04,0.324
5.00e-04,0.296
5.10e-04,0.268
5.20e-04,0.244
5.30e-04,0.22
5.40e-04,0.192
5.50e-04,0.164
5.60e-04,0.136
5.70e-04,0.104
5.80e-04,0.068
5.90e-04,0.04
6.00e-04,0.004
6.10e-04,-0.028
6.20e-04,-0.056
6.30e-04,-0.088
6.40e-04,-0.112
6.50e-04,-0.148
6.60e-04,-0.176
6.70e-04,-0.204
6.80e-04,-0.236
6.90e-04,-0.264
7.00e-04,-0.284
7.10e-04,-0.312
7.20e-04,-0.336
7.30e-04,-0.364
7.40e-04,-0.38
7.50e-04,-0.392
7.60e-04,-0.416
7.70e-04,-0.432
7.80e-04,-0.444
7.90e-04,-0.46
8.00e-04,-0.468
8.10e-04,-0.472
8.20e-04,-0.488
8.30e-04,-0.496
8.40e-04,-0.492
8.50e-04,-0.496
8.60e-04,-0.492
8.70e-04,-0.492
8.80e-04,-0.488
8.90e-04,-0.476
9.00e-04,-0.476
9.10e-04,-0.46
9.20e-04,-0.452
9.30e-04,-0.436
9.40e-04,-0.416
9.50e-04,-0.404
9.60e-04,-0.384
9.70e-04,-0.352
9.80e-04,-0.336
9.90e-04,-0.316
1.000e-03,-0.288
1.010e-03,-0.264
1.020e-03,-0.24
1.030e-03,-0.216
1.040e-03,-0.18
1.050e-03,-0.144
1.060e-03,-0.116
1.070e-03,-0.088
1.080e-03,-0.06
1.090e-03,-0.036
1.100e-03,0.004
1.110e-03,0.028
1.120e-03,0.064
1.130e-03,0.1
1.140e-03,0.124
1.150e-03,0.156
1.160e-03,0.192
1.170e-03,0.212
1.180e-03,0.236
1.190e-03,0.272
1.200e-03,0.292
1.210e-03,0.316
1.220e-03,0.34
1.230e-03,0.364
1.240e-03,0.388
1.250e-03,0.4
1.260e-03,0.42
1.270e-03,0.436
1.280e-03,0.452
1.290e-03,0.46
1.300e-03,0.472
1.310e-03,0.488
